"","salary","age","elevel","car","zipcode","credit","brand","PredictedBrand"
"3859",42579.66712,34,"4",3,3,392029.5012,"1","1"
"3860",64199.73586,76,"0",10,2,292283.4052,"0","0"
"3861",150000,73,"0",19,6,190469.6991,"1","1"
"3862",28250.92253,54,"0",15,0,356554.7728,"1","1"
"3863",79095.42995,65,"0",7,6,350724.0177,"1","1"
"3864",61438.30397,73,"2",4,3,187089.6797,"0","0"
"3865",150000,38,"2",2,2,78666.23627,"1","1"
"3866",88090.61309,71,"3",4,1,66374.65354,"1","1"
"3867",132677.9011,33,"0",20,1,470087.0751,"1","1"
"3868",73996.89024,35,"4",1,4,59235.67276,"0","0"
"3869",126426.5621,77,"1",5,0,449262.6432,"1","1"
"3870",47481.16778,80,"1",1,1,159547.3419,"0","0"
"3871",52724.08134,63,"1",11,7,23786.41431,"0","0"
"3872",38163.67259,79,"4",4,8,357990.1893,"0","0"
"3873",107964.7253,23,"0",14,0,307275.0033,"1","1"
"3874",39867.58689,63,"2",3,5,297107.5707,"0","0"
"3875",66301.64993,36,"2",7,3,26874.5496,"0","0"
"3876",131505.5812,27,"3",2,4,424886.6186,"1","1"
"3877",34935.08712,68,"1",1,3,282746.5202,"0","0"
"3878",77941.25718,43,"3",20,4,448350.6442,"0","0"
"3879",28001.20344,52,"3",4,8,57272.48285,"1","1"
"3880",92220.40145,77,"1",8,6,334287.6987,"1","1"
"3881",105510.5664,37,"4",6,1,214383.0109,"1","1"
"3882",100628.0173,58,"3",1,0,282254.4457,"0","0"
"3883",37131.71309,44,"2",17,6,22410.91637,"1","1"
"3884",54913.74055,80,"1",5,2,286696.1403,"0","0"
"3885",106013.9979,55,"0",15,7,430927.2805,"0","0"
"3886",99268.79343,50,"3",11,2,445088.8499,"0","0"
"3887",43491.17516,76,"0",6,4,118002.3614,"0","0"
"3888",86681.13938,31,"2",2,8,114910.904,"0","0"
"3889",60255.14171,23,"0",3,5,278284.4804,"0","0"
"3890",104551.1768,20,"4",17,3,477384.8425,"1","1"
"3891",94529.0828,63,"4",8,0,341396.6649,"1","1"
"3892",75519.10123,52,"0",6,7,367258.6103,"0","0"
"3893",49360.91256,49,"1",14,0,311615.6636,"1","1"
"3894",42864.75816,30,"0",6,2,51189.29673,"1","1"
"3895",69550.93264,42,"3",17,3,199237.5357,"1","1"
"3896",69247.05965,62,"2",2,6,63198.20603,"0","0"
"3897",100434.6828,35,"1",18,4,429705.4228,"1","1"
"3898",116342.5232,49,"1",8,6,391053.7791,"0","0"
"3899",131798.3912,53,"1",9,7,439391.1603,"1","1"
"3900",145807.6852,32,"1",11,2,399150.9944,"1","1"
"3901",23374.80455,53,"2",2,7,203711.8182,"1","1"
"3902",28928.7915,44,"0",3,5,130392.0263,"1","1"
"3903",136691.2472,53,"4",19,3,200929.3309,"1","1"
"3904",80430.96133,41,"1",3,3,474302.6838,"0","0"
"3905",145794.9716,78,"2",20,7,268456.572,"1","1"
"3906",93024.34832,61,"3",12,1,3401.796684,"1","1"
"3907",145051.6996,35,"4",18,7,90487.77614,"1","1"
"3908",106529.1892,79,"1",2,2,268936.9942,"1","1"
"3909",109988.6332,79,"2",17,8,477065.5138,"1","1"
"3910",141456.9376,51,"2",8,6,456088.7889,"1","1"
"3911",135208.418,37,"3",13,3,276739.1801,"1","1"
"3912",115880.802,62,"3",8,6,382924.9661,"1","1"
"3913",71803.01394,65,"1",14,3,27456.40765,"0","0"
"3914",109574.5254,66,"1",19,0,414366.6303,"1","1"
"3915",74420.67811,53,"3",7,7,35201.59032,"0","0"
"3916",136148.7808,57,"4",18,4,105655.5031,"1","1"
"3917",72758.63465,35,"4",4,2,413268.807,"0","0"
"3918",51942.09795,56,"1",19,4,243818.897,"1","1"
"3919",62196.77282,25,"4",9,6,88660.73437,"0","0"
"3920",36698.90048,28,"4",1,2,70476.15143,"1","1"
"3921",23905.30302,75,"4",9,8,139004.2975,"0","0"
"3922",140918.7751,37,"4",5,2,367644.9645,"1","1"
"3923",141911.2609,24,"1",9,7,289701.9178,"1","1"
"3924",82453.11384,76,"4",3,7,172647.2926,"1","1"
"3925",139572.6104,25,"4",13,5,376709.347,"1","1"
"3926",128464.7759,24,"0",1,0,423140.4066,"1","1"
"3927",123578.7422,59,"0",15,7,444413.9235,"1","1"
"3928",78838.5601,31,"0",3,5,128409.3082,"0","0"
"3929",53979.27866,58,"0",2,3,292188.9852,"1","1"
"3930",75781.5463,74,"3",13,3,448358.2312,"0","0"
"3931",130811.1408,75,"3",9,4,5e+05,"1","1"
"3932",102537.5612,72,"3",13,5,203314.661,"1","1"
"3933",118269.5455,24,"2",9,3,185514.0876,"1","1"
"3934",100371.2066,54,"3",3,1,372114.5502,"0","0"
"3935",102175.476,53,"2",14,7,41121.56971,"0","0"
"3936",55284.20195,69,"4",8,7,255692.4425,"0","0"
"3937",118319.0936,48,"4",7,7,318761.708,"0","0"
"3938",107904.0039,59,"2",6,1,43107.57158,"0","0"
"3939",32307.70015,28,"1",5,2,283941.1068,"1","1"
"3940",101888.5392,63,"3",16,5,42942.12813,"1","1"
"3941",104764.3481,40,"2",2,3,2804.338032,"1","1"
"3942",84105.16083,52,"1",6,4,227422.7609,"0","0"
"3943",50161.21107,30,"0",14,0,167170.4758,"1","1"
"3944",43589.68223,43,"3",2,2,84588.00698,"1","1"
"3945",52244.61715,27,"0",10,7,415296.008,"0","0"
"3946",52015.61915,25,"3",2,7,238313.3406,"0","0"
"3947",36844.64533,80,"3",5,8,90192.14151,"0","0"
"3948",141809.0755,69,"3",14,6,408780.4529,"1","1"
"3949",131655.4229,50,"3",17,1,208901.8149,"1","1"
"3950",122349.8585,64,"2",20,6,488700.2316,"1","1"
"3951",58917.54839,73,"4",9,2,37282.81253,"0","0"
"3952",83943.81689,20,"4",9,0,279738.9538,"0","0"
"3953",72430.90459,24,"2",7,1,453569.8135,"0","0"
"3954",101182.9568,26,"2",8,7,146468.5968,"1","1"
"3955",111283.526,77,"1",17,7,475738.2734,"1","1"
"3956",101592.893,47,"2",19,8,352877.9464,"0","0"
"3957",112924.0366,44,"1",8,5,297975.0074,"0","0"
"3958",35465.485,66,"3",3,6,402904.9839,"0","0"
"3959",24783.35813,56,"1",6,1,252561.5938,"1","1"
"3960",141607.623,21,"0",12,4,455923.986,"1","1"
"3961",150000,56,"1",6,7,375320.7966,"1","1"
"3962",36532.48227,51,"4",15,4,438115.2064,"1","1"
"3963",50366.0859,46,"0",2,4,406552.1236,"1","1"
"3964",103835.2944,45,"2",13,1,0,"0","0"
"3965",88808.05074,65,"3",15,3,251387.4229,"1","1"
"3966",29717.91049,71,"3",16,5,80537.4643,"0","0"
"3967",27044.57826,32,"4",8,4,85687.4185,"1","1"
"3968",142067.9194,33,"0",8,0,335993.0956,"1","1"
"3969",45305.19274,46,"0",11,1,145445.9465,"1","1"
"3970",75734.29273,69,"1",12,7,78499.42319,"1","1"
"3971",145112.3853,73,"4",3,8,15798.23115,"1","1"
"3972",106729.9279,54,"1",20,7,370537.6494,"0","0"
"3973",82493.35559,54,"1",4,2,465963.0028,"0","0"
"3974",24723.05471,57,"1",16,6,159074.8914,"1","1"
"3975",76260.54528,43,"0",2,5,12807.45199,"0","0"
"3976",57619.44899,68,"2",20,4,353220.0405,"0","0"
"3977",68453.73705,66,"4",8,6,454830.3406,"0","0"
"3978",52913.30218,26,"4",8,2,279986.3137,"0","0"
"3979",77989.59079,30,"4",2,4,349815.92,"0","0"
"3980",89063.6667,51,"4",17,0,496693.4379,"0","0"
"3981",121123.2912,74,"0",2,3,304850.4239,"1","1"
"3982",39744.60567,64,"2",12,1,418202.0434,"0","0"
"3983",116909.1403,20,"2",19,5,133782.1485,"1","1"
"3984",100537.8248,25,"3",1,8,80701.82857,"1","1"
"3985",93751.40997,54,"4",10,8,202234.3566,"0","0"
"3986",90922.3866,76,"2",17,3,46759.12062,"1","1"
"3987",131857.4844,37,"0",1,0,414849.6129,"1","1"
"3988",56214.09977,40,"4",9,5,373785.6079,"0","0"
"3989",81107.66001,38,"3",17,6,169078.5909,"0","0"
"3990",62361.92765,27,"2",2,1,355235.4282,"0","0"
"3991",110472.5164,78,"3",3,3,98067.79268,"1","1"
"3992",140791.0151,45,"2",18,7,103943.7919,"1","1"
"3993",76011.31057,34,"0",20,4,386751.3109,"0","0"
"3994",39548.11404,60,"4",7,1,337215.2844,"1","1"
"3995",134750.3227,41,"2",19,4,350465.3708,"1","1"
"3996",97963.55347,55,"4",16,5,191280.5483,"0","0"
"3997",97175.11115,62,"4",19,3,360085.9847,"1","1"
"3998",94012.37288,78,"3",19,2,499617.2122,"1","1"
"3999",23241.92441,34,"4",1,6,3454.241618,"1","1"
"4000",69145.4838,47,"4",14,5,387909.6448,"1","1"
"4001",25384.07504,29,"3",15,8,274712.9776,"1","1"
"4002",72434.34017,62,"3",15,1,382323.2881,"0","0"
"4003",141553.2447,40,"2",11,2,103832.5432,"1","1"
"4004",136716.3372,35,"1",7,5,405207.8807,"1","1"
"4005",26468.529,52,"1",16,8,234574.7515,"1","1"
"4006",86318.10194,41,"1",14,4,337993.8126,"0","0"
"4007",136977.7006,36,"4",9,6,164364.0582,"1","1"
"4008",150000,32,"2",4,7,204987.9257,"1","1"
"4009",133497.2327,76,"2",16,8,229260.8622,"1","1"
"4010",102955.3141,67,"1",2,2,149646.8885,"1","1"
"4011",114283.1577,59,"4",3,0,478563.5241,"0","0"
"4012",81551.82406,65,"0",13,8,218809.4222,"1","1"
"4013",52732.30612,25,"3",13,0,15751.89216,"0","0"
"4014",37916.40299,68,"3",18,3,25216.98972,"0","0"
"4015",130990.9711,35,"0",4,0,83019.45794,"1","1"
"4016",150000,47,"1",4,5,160053.5534,"1","1"
"4017",43801.65003,43,"2",8,2,15337.17014,"1","1"
"4018",67471.22737,32,"2",6,0,393472.8652,"0","0"
"4019",100940.1406,52,"1",12,4,426437.1116,"0","0"
"4020",55386.0723,65,"4",17,8,376788.8433,"0","0"
"4021",37620.29771,35,"4",9,0,12594.33626,"1","1"
"4022",139352.191,63,"0",4,3,148610.4239,"1","1"
"4023",29948.80765,54,"1",17,3,218626.8802,"1","1"
"4024",83984.59055,26,"0",15,0,251701.3223,"0","0"
"4025",142475.0343,46,"0",18,0,206400.6106,"1","1"
"4026",64465.57457,77,"1",18,3,87808.48698,"0","0"
"4027",147327.1024,62,"1",13,7,19738.49574,"1","1"
"4028",125296.8506,77,"3",20,4,332720.8574,"1","1"
"4029",42185.98184,53,"0",16,3,231132.3438,"1","1"
"4030",54545.02375,20,"3",20,0,137966.3636,"0","0"
"4031",102646.7695,58,"3",18,1,225905.1417,"0","0"
"4032",39076.07951,65,"3",16,4,103360.5409,"0","0"
"4033",142158.162,42,"3",8,4,149063.1285,"1","1"
"4034",106954.0245,35,"4",17,5,156633.8293,"1","1"
"4035",25406.27426,22,"1",11,5,127685.2047,"1","1"
"4036",27352.77416,68,"1",17,8,406955.4849,"0","0"
"4037",37343.66664,51,"4",3,1,300837.5102,"1","1"
"4038",118306.5142,34,"2",11,4,74986.67311,"1","1"
"4039",101419.0922,37,"0",1,4,373081.9731,"1","1"
"4040",80871.54791,59,"1",5,7,47924.59338,"0","0"
"4041",20000,39,"0",3,6,229223.9263,"1","1"
"4042",85242.30841,49,"1",16,5,356308.8982,"0","0"
"4043",20000,69,"2",18,2,292311.8769,"1","1"
"4044",69324.19747,80,"2",2,4,31749.81052,"0","0"
"4045",69157.45585,77,"4",19,0,437854.5781,"0","0"
"4046",51176.04591,38,"0",11,6,135948.101,"0","0"
"4047",109508.3855,26,"4",17,7,304631.6637,"1","1"
"4048",52929.79279,52,"4",20,4,284943.1038,"1","1"
"4049",134325.2429,35,"1",3,2,103656.4648,"1","1"
"4050",37571.18584,78,"2",20,5,275451.5049,"0","0"
"4051",75549.09653,61,"4",6,6,457016.3313,"0","0"
"4052",133723.4444,49,"3",17,1,42532.57291,"1","1"
"4053",143413.4518,72,"1",20,4,221091.6325,"1","1"
"4054",85325.99064,27,"1",5,2,393789.8876,"0","0"
"4055",46346.32987,69,"1",15,3,174097.073,"0","0"
"4056",112888.5745,67,"4",4,8,203435.7807,"1","1"
"4057",143662.9174,24,"4",20,5,334000.9763,"1","1"
"4058",58885.14585,52,"4",19,3,236830.7015,"1","1"
"4059",53315.85162,30,"4",1,7,127995.7369,"0","0"
"4060",71377.82836,30,"3",17,8,402268.5538,"0","0"
"4061",88539.59811,77,"4",4,7,293494.7324,"1","1"
"4062",65372.30978,70,"4",15,0,382876.2868,"0","0"
"4063",48242.65103,68,"0",12,3,269889.4182,"0","0"
"4064",97925.94272,45,"3",18,0,143984.8561,"0","0"
"4065",134696.2011,70,"0",4,5,230101.1682,"1","1"
"4066",36393.01726,21,"4",2,0,313658.4083,"1","1"
"4067",112616.3241,39,"0",7,4,234322.4881,"1","1"
"4068",100138.7228,75,"1",3,3,197941.7497,"1","1"
"4069",34820.20609,63,"0",17,3,314080.5393,"0","0"
"4070",129578.7046,72,"4",7,4,451826.7264,"1","1"
"4071",57861.57609,26,"0",17,1,441808.2908,"0","0"
"4072",39803.43196,26,"4",19,7,149669.2078,"1","1"
"4073",142168.9343,65,"3",10,8,73660.79722,"1","1"
"4074",51444.5133,43,"1",16,6,186909.98,"1","1"
"4075",35449.8942,61,"2",4,5,68136.14685,"0","0"
"4076",106886.515,53,"1",7,3,405434.2874,"0","0"
"4077",36231.63896,63,"1",7,5,216594.1243,"0","0"
"4078",148870.7311,59,"2",8,7,448220.4003,"1","1"
"4079",56001.20672,52,"2",16,6,107293.2183,"1","1"
"4080",62143.03189,45,"0",18,7,463572.6825,"1","1"
"4081",150000,25,"4",18,6,427811.6304,"1","1"
"4082",62272.05745,56,"2",7,2,332641.5521,"1","1"
"4083",150000,32,"2",1,8,263079.8437,"1","1"
"4084",112868.9024,70,"4",1,5,158124.8587,"1","1"
"4085",57902.69834,61,"0",18,2,373039.9074,"0","0"
"4086",100739.4185,58,"2",3,2,173432.2536,"0","0"
"4087",48465.78211,66,"1",19,5,471601.7364,"0","0"
"4088",51197.52681,35,"0",18,7,182594.3844,"0","0"
"4089",70377.31367,42,"1",15,6,112292.6761,"1","1"
"4090",108093.8475,28,"1",11,7,181442.9782,"1","1"
"4091",100105.7854,46,"3",10,3,355197.4571,"0","0"
"4092",103479.5071,25,"0",7,7,5e+05,"1","1"
"4093",77115.81041,46,"3",15,2,62565.82382,"1","1"
"4094",36946.10198,46,"3",1,1,222460.3968,"1","1"
"4095",103599.7064,35,"3",1,1,211744.3992,"1","1"
"4096",70427.09279,62,"1",6,7,305082.1461,"0","0"
"4097",33417.38679,72,"2",4,8,438929.2477,"0","0"
"4098",99134.29988,66,"1",5,3,444367.1364,"1","1"
"4099",87798.76646,54,"0",2,0,134859.0819,"0","0"
"4100",142798.2718,34,"1",8,6,109728.6668,"1","1"
"4101",119291.2271,24,"4",1,2,364882.3916,"1","1"
"4102",107416.6551,43,"2",8,3,225179.0827,"0","0"
"4103",118883.2828,41,"1",5,4,162389.767,"0","0"
"4104",30980.97769,20,"0",10,4,468239.5624,"1","1"
"4105",127178.2444,30,"1",5,5,168531.8567,"1","1"
"4106",110941.4248,56,"1",17,2,397228.2157,"0","0"
"4107",98865.90648,63,"1",17,4,218184.1293,"1","1"
"4108",95016.26603,62,"2",17,0,84770.35947,"1","1"
"4109",57784.71744,28,"1",16,6,447823.9005,"0","0"
"4110",68617.82211,31,"2",16,2,358245.1856,"0","0"
"4111",50753.20374,71,"2",12,3,156032.6083,"0","0"
"4112",35051.22101,73,"4",1,3,52807.721,"0","0"
"4113",122203.444,30,"0",14,4,292843.9125,"1","1"
"4114",147220.1721,53,"0",15,4,464412.2698,"1","1"
"4115",84943.89358,29,"4",19,5,76558.15278,"0","0"
"4116",82582.40164,67,"3",6,6,424899.03,"1","1"
"4117",49887.56186,24,"4",12,6,128053.4426,"0","0"
"4118",46135.05143,77,"1",4,3,116433.1225,"0","0"
"4119",133149.5581,58,"4",19,3,165146.3181,"1","1"
"4120",20533.84534,35,"1",15,2,158295.5107,"1","1"
"4121",116644.0015,41,"0",1,2,170133.9517,"0","0"
"4122",96282.69552,41,"4",14,4,170996.0469,"0","0"
"4123",104598.8737,27,"1",16,1,35110.36651,"1","1"
"4124",26242.31401,80,"0",20,6,194284.4766,"0","0"
"4125",93876.61834,36,"4",12,3,227482.3702,"0","0"
"4126",24461.78723,45,"3",10,4,373651.6154,"1","1"
"4127",96579.88872,76,"2",10,1,312783.4403,"1","1"
"4128",34021.316,43,"1",12,1,75010.66281,"1","1"
"4129",38579.25353,73,"1",5,1,407826.4936,"0","0"
"4130",77637.91873,79,"4",7,5,0,"1","1"
"4131",88716.11255,57,"3",18,4,433600.5192,"0","0"
"4132",77596.08829,73,"1",10,3,146710.0387,"1","1"
"4133",150000,24,"1",9,4,306360.3409,"1","1"
"4134",111190.4797,56,"2",20,1,134509.4324,"0","0"
"4135",23231.69913,48,"1",12,6,79814.87834,"1","1"
"4136",134350.4368,34,"0",11,8,139108.726,"1","1"
"4137",20000,42,"0",4,4,251565.7933,"1","1"
"4138",140062.5126,36,"4",18,8,264468.1944,"1","1"
"4139",104812.9743,51,"2",16,4,167932.1699,"0","0"
"4140",107120.8205,54,"1",3,7,33774.34751,"0","0"
"4141",72934.75515,35,"0",20,1,353091.8872,"0","0"
"4142",29300.24543,72,"0",11,2,171734.2965,"0","0"
"4143",83327.43392,54,"3",10,0,378942.3566,"0","0"
"4144",51233.81346,37,"4",17,7,337102.6138,"0","0"
"4145",22680.73859,43,"0",12,4,12305.42046,"1","1"
"4146",68886.28603,78,"4",6,8,71778.9853,"0","0"
"4147",145359.9332,73,"4",1,4,11973.25864,"1","1"
"4148",34461.51634,30,"3",5,1,335696.5498,"1","1"
"4149",124094.5137,37,"1",5,1,263329.0235,"1","1"
"4150",37893.66008,59,"1",20,0,434298.1292,"1","1"
"4151",50114.60752,57,"1",18,6,332355.6643,"1","1"
"4152",26392.81417,37,"0",7,8,256149.517,"1","1"
"4153",142231.7525,70,"3",5,8,354265.2498,"1","1"
"4154",100209.5207,22,"0",10,2,368557.6228,"1","1"
"4155",134938.6776,39,"1",9,1,321258.8251,"1","1"
"4156",56329.91495,45,"0",3,1,342334.8335,"1","1"
"4157",94737.77894,28,"3",17,1,320900.0317,"0","0"
"4158",96756.43788,50,"4",19,0,390898.3542,"0","0"
"4159",24411.76708,36,"0",18,4,25932.82159,"1","1"
"4160",125463.6475,39,"3",10,6,52855.05112,"1","1"
"4161",114733.8338,36,"2",16,0,335951.7965,"1","1"
"4162",85382.73395,20,"2",16,1,147222.4938,"0","0"
"4163",129995.2276,36,"0",4,4,320768.3665,"1","1"
"4164",65410.41677,65,"4",9,7,101852.3847,"0","0"
"4165",128165.1348,40,"0",6,1,239481.758,"1","1"
"4166",145396.0813,70,"3",3,2,412375.1028,"1","1"
"4167",83975.4637,38,"2",7,7,312360.8463,"0","0"
"4168",107786.7765,42,"0",3,2,338929.2402,"0","0"
"4169",134697.2373,26,"4",1,1,459169.1949,"1","1"
"4170",62812.66039,73,"1",16,6,308848.325,"0","0"
"4171",43202.13398,57,"4",4,4,94521.56959,"1","1"
"4172",108235.2348,67,"1",20,8,266908.4668,"1","1"
"4173",43670.4271,76,"4",13,8,30821.93816,"0","0"
"4174",31392.75671,46,"3",4,0,395469.0376,"1","1"
"4175",33140.52718,29,"0",7,6,336276.4093,"1","1"
"4176",80960.69265,25,"3",16,1,484594.1839,"0","0"
"4177",145832.9555,65,"1",6,4,464412.6502,"1","1"
"4178",119519.3588,41,"2",1,7,94936.78084,"0","0"
"4179",26112.68949,44,"4",7,6,435236.6253,"1","1"
"4180",46694.40557,60,"2",16,3,109984.1991,"1","1"
"4181",22008.52133,50,"1",5,1,194614.4712,"1","1"
"4182",78824.88817,63,"1",5,3,284636.7239,"1","1"
"4183",36277.02672,48,"2",20,3,68098.86551,"1","1"
"4184",74584.65489,25,"1",13,5,91555.37803,"0","0"
"4185",72875.17737,59,"2",17,6,83264.29747,"0","0"
"4186",113433.6778,35,"1",8,0,310269.7609,"1","1"
"4187",58920.03086,43,"4",5,1,18644.09624,"1","1"
"4188",46599.34614,77,"2",6,4,306460.6563,"0","0"
"4189",68880.87782,47,"1",10,1,130923.3164,"1","1"
"4190",32230.49085,55,"1",13,5,214525.454,"1","1"
"4191",94914.61592,65,"3",3,1,134597.9658,"1","1"
"4192",124770.8982,61,"3",5,2,223930.5126,"1","1"
"4193",122213.4108,70,"0",5,6,223928.9461,"1","1"
"4194",49735.75273,20,"0",8,7,367266.6277,"0","0"
"4195",48416.97191,20,"3",17,6,441610.459,"1","1"
"4196",71424.62986,72,"3",17,2,400662.0137,"0","0"
"4197",107126.6368,29,"3",20,0,54661.19676,"1","1"
"4198",107191.7103,64,"0",12,1,334489.3412,"1","1"
"4199",116913.8816,33,"4",2,8,40333.8022,"1","1"
"4200",133293.0406,34,"3",19,8,378040.2025,"1","1"
"4201",47618.29453,60,"1",7,1,446536.5781,"1","1"
"4202",86608.63191,80,"3",7,3,162555.3093,"1","1"
"4203",35142.56366,67,"1",9,7,58774.08719,"0","0"
"4204",135258.8686,65,"3",20,8,256290.4156,"1","1"
"4205",103138.341,25,"4",1,1,66937.61027,"1","1"
"4206",121077.8705,26,"4",7,8,361907.5014,"1","1"
"4207",59819.165,69,"1",5,4,246473.5472,"0","0"
"4208",60885.41931,59,"2",3,4,323733.1559,"1","1"
"4209",111736.6528,42,"0",19,5,430240.346,"0","0"
"4210",150000,43,"3",5,3,299025.1845,"1","1"
"4211",128314.8667,20,"2",8,7,222171.8477,"1","1"
"4212",70841.12891,36,"3",7,0,155042.3393,"0","0"
"4213",93652.69783,46,"0",1,5,56123.31894,"0","0"
"4214",20000,31,"0",7,4,349685.3661,"1","1"
"4215",132964.5724,80,"2",11,7,77038.63252,"1","1"
"4216",118802.9089,32,"3",4,4,102491.2305,"1","1"
"4217",145277.7213,70,"4",18,1,485608.2771,"1","1"
"4218",95044.07241,25,"2",12,3,89469.04708,"0","0"
"4219",33011.86043,36,"0",12,2,290390.2787,"1","1"
"4220",21760.93898,58,"3",12,2,465900.3139,"1","1"
"4221",62925.14708,56,"0",4,1,214915.596,"1","1"
"4222",64235.8948,75,"4",3,4,324628.0943,"0","0"
"4223",133562.2576,57,"2",16,4,20444.27422,"1","1"
"4224",138416.1344,75,"4",16,6,259209.222,"1","1"
"4225",123864.5997,40,"3",2,3,318390.0644,"1","1"
"4226",145164.7501,56,"1",14,6,396499.7332,"1","1"
"4227",97613.63003,32,"2",2,0,292305.1402,"0","0"
"4228",85385.02389,38,"1",1,5,30254.10089,"0","0"
"4229",128459.1776,49,"0",14,8,490822.3432,"1","1"
"4230",29530.03024,31,"3",8,0,275864.5496,"1","1"
"4231",53782.25521,44,"1",15,4,266739.5744,"1","1"
"4232",139598.2621,67,"4",8,3,204995.3593,"1","1"
"4233",80186.5699,51,"2",20,6,155637.0675,"0","0"
"4234",122994.9619,60,"0",17,8,265917.2045,"1","1"
"4235",112007.7942,74,"0",3,4,421008.7149,"1","1"
"4236",23412.58374,40,"4",19,5,258763.7728,"1","1"
"4237",45195.83065,73,"2",2,2,135740.6137,"0","0"
"4238",72265.84722,74,"0",13,2,0,"0","0"
"4239",42307.72428,23,"1",18,1,137181.8255,"1","1"
"4240",113245.6463,27,"2",2,8,417452.7978,"1","1"
"4241",123628.4307,34,"2",6,8,228939.7854,"1","1"
"4242",104733.1197,38,"3",12,4,63024.17226,"1","1"
"4243",147137.0928,68,"3",10,2,224301.3847,"1","1"
"4244",22994.72639,68,"2",12,0,95573.60109,"0","0"
"4245",120837.5493,51,"2",11,6,185695.3294,"0","0"
"4246",118905.5884,28,"0",18,0,320065.6429,"1","1"
"4247",84213.02931,76,"3",1,6,310327.4397,"1","1"
"4248",106578.3931,65,"0",13,8,204668.8615,"1","1"
"4249",31018.01806,35,"3",6,0,120283.1917,"1","1"
"4250",42576.75365,29,"0",3,8,286702.4912,"1","1"
"4251",42138.83519,70,"4",3,5,147806.5322,"0","0"
"4252",97400.40775,37,"0",17,3,243555.9148,"0","0"
"4253",44006.79318,60,"1",3,0,454758.0344,"1","1"
"4254",20000,32,"0",7,8,484783.6878,"1","1"
"4255",59880.87239,28,"4",13,8,135329.7925,"0","0"
"4256",136345.9731,80,"2",20,2,26893.95202,"1","1"
"4257",84457.32038,79,"2",19,7,409249.3793,"1","1"
"4258",96825.59605,42,"1",15,8,463111.1998,"0","0"
"4259",79744.12348,34,"2",3,6,188402.0147,"0","0"
"4260",77446.01348,60,"0",6,2,142740.8989,"0","0"
"4261",143266.2629,20,"2",20,7,47752.15657,"1","1"
"4262",150000,73,"2",19,0,325347.1169,"1","1"
"4263",132993.8029,30,"4",17,6,82974.23206,"1","1"
"4264",40555.62506,72,"4",1,7,145868.4412,"0","0"
"4265",102468.5116,72,"0",17,6,253769.8295,"1","1"
"4266",149828.0408,71,"3",15,8,233262.3019,"1","1"
"4267",80807.14106,77,"3",5,3,42415.60446,"1","1"
"4268",20512.4871,39,"3",9,1,371972.2313,"1","1"
"4269",69614.05326,77,"1",8,7,255930.2817,"0","0"
"4270",43568.94418,75,"0",8,8,315326.3951,"0","0"
"4271",75471.3766,36,"3",17,3,290769.7029,"0","0"
"4272",114305.9688,22,"4",13,5,383973.0015,"1","1"
"4273",133462.1381,34,"3",5,8,499772.6225,"1","1"
"4274",128530.9196,55,"2",3,4,477051.8375,"1","1"
"4275",58714.77123,58,"3",1,1,158286.9976,"1","1"
"4276",45345.43473,48,"3",19,7,168954.0006,"1","1"
"4277",150000,68,"0",8,0,70479.91202,"1","1"
"4278",124857.4049,44,"1",5,8,169866.5572,"0","0"
"4279",101313.7437,39,"4",10,4,47426.07332,"0","0"
"4280",45409.30349,60,"2",17,4,28046.83642,"1","1"
"4281",85365.39137,77,"3",7,0,126077.3625,"1","1"
"4282",37341.90316,27,"4",14,8,211915.4185,"1","1"
"4283",135421.3244,65,"2",18,2,271846.1433,"1","1"
"4284",134096.6672,49,"3",17,8,82909.66461,"1","1"
"4285",129902.7406,34,"4",14,7,167715.0047,"1","1"
"4286",38590.10506,20,"3",17,1,94967.3057,"1","1"
"4287",120189.9826,22,"4",14,2,470137.5624,"1","1"
"4288",87992.68086,44,"2",20,3,270606.475,"0","0"
"4289",74715.57728,74,"2",13,8,416199.0994,"1","1"
"4290",52808.15936,61,"2",20,3,20252.89325,"0","0"
"4291",145144.0765,43,"3",19,8,354657.6474,"1","1"
"4292",48912.37442,36,"1",4,6,316699.0802,"1","1"
"4293",105178.4011,76,"1",5,0,136688.7784,"1","1"
"4294",58218.91217,39,"4",6,1,0,"0","0"
"4295",100181.5649,66,"2",11,4,471850.7786,"1","1"
"4296",125208.0295,44,"3",6,4,413608.3241,"1","1"
"4297",118020.407,68,"4",10,4,245292.8652,"1","1"
"4298",32326.05668,49,"2",6,5,201370.9266,"1","1"
"4299",52694.07833,44,"2",9,2,179484.7546,"1","1"
"4300",103372.8303,24,"1",20,6,3619.357444,"1","1"
"4301",65132.72171,22,"0",7,1,39895.50162,"0","0"
"4302",66868.04614,20,"0",18,0,358381.8195,"0","0"
"4303",91983.23774,65,"4",8,4,50510.14048,"1","1"
"4304",121164.428,41,"4",6,5,290670.2101,"0","0"
"4305",98846.28093,34,"2",6,6,19084.85065,"0","0"
"4306",39186.62027,29,"2",18,7,99178.07348,"1","1"
"4307",124273.6164,51,"3",10,1,491961.1458,"0","0"
"4308",127442.4706,77,"1",16,2,286532.0036,"1","1"
"4309",29156.69976,56,"0",4,0,412503.2524,"1","1"
"4310",26484.50359,66,"1",10,7,338303.8014,"0","0"
"4311",101701.6432,68,"1",9,3,62635.11175,"1","1"
"4312",38762.8156,77,"1",4,5,329359.2113,"0","0"
